Price,Close,High,Low,Open,Volume,Stock,Close.1,High.1,Low.1,Open.1,Volume.1,Close.2,High.2,Low.2,Open.2,Volume.2,Close.3,High.3,Low.3,Open.3,Volume.3,Close.4,High.4,Low.4,Open.4,Volume.4,RSI,MA20,MA50,Daily_Return,Volatility,Momentum,Return
2021-07-15,947.4943237304688,953.2502049164673,945.7425076403309,953.2502049164673,9448356.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,43.47875050498195,968.3656799316407,953.2313830566407,-0.0017496673516406158,0.01050632641678422,-7.09820556640625,-0.004898155204700161
2021-07-16,961.1674194335938,962.2367066615387,949.8831264283724,949.951367281346,8828185.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,49.56674902161669,965.7891784667969,954.9432165527344,0.014430794317892515,0.011099151569859954,-7.575927734375,0.019891877426715388
2021-07-19,955.0474853515624,966.4455126172754,951.9989126340373,955.525231478772,8354449.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,47.12030410026775,962.6427703857422,956.5258508300781,-0.006367188440113525,0.01097430368059257,-23.3193359375,0.007125344335861206
2021-07-20,952.7041015625,959.1653183707836,948.2450375383125,955.2976750301373,6741464.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,46.18039891060202,959.6408294677734,958.1119470214844,-0.0024536830105361673,0.010964814677615913,-14.10546875,-0.002810052200555857
2021-07-22,964.9439697265624,966.4000152300578,954.683470529445,964.1704530749702,7972397.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,51.609793890326756,957.7149871826172,959.8798120117187,0.012847502329409677,0.011408545332672106,4.845825195312386,0.01663473293860518
2021-07-23,958.118896484375,971.2005001848123,956.4580680899211,971.2005001848123,9937030.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,48.66187800209306,956.6275146484375,961.6925500488281,-0.007073025435996527,0.010308211836204331,5.96075439453125,0.011213336573959953
2021-07-26,944.9917602539062,965.0805075916205,942.3754396207585,959.1653976108203,12389668.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,43.513670519597014,955.9996032714844,963.0237365722656,-0.013700947010476638,0.009467894253136258,2.57086181640625,-0.016829179654486937
2021-07-27,935.0496826171876,948.1085383406385,929.1345728588083,944.9689777697635,10824523.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,40.05715055341694,955.2943359375,963.9470520019531,-0.010520808810065563,0.009555062782659048,-13.240905761718636,-0.020939066424548902
2021-07-28,927.018798828125,936.41479430891,917.4180206049048,936.41479430891,12897848.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,37.46807007939211,954.1465728759765,964.4594543457031,-0.008588724148415605,0.009705973159426213,-28.369995117187386,-0.026960420021546416
2021-07-29,934.2534790039062,943.8770042423774,929.7716073636433,934.5947434588048,13765738.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,41.15780399229791,952.840689086914,965.0340258789063,0.007804243220231211,0.009523225426135647,-14.90155029296875,-0.03180546403264528
2021-07-30,926.0859985351562,940.9421040230186,924.1748936428288,936.4147387774315,11350608.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,38.402875025999464,951.4153625488282,965.5508972167969,-0.00874225320248001,0.009612822473747647,-21.4083251953125,-0.03343311364253121
2021-08-02,943.012451171875,946.1520117827725,928.7478263645152,934.7312372274596,10925104.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,46.40884339651636,950.1288177490235,966.250771484375,0.018277409078090168,0.009946167136201807,-18.15496826171875,-0.002094525227923083
2021-08-03,949.9513549804688,951.430147484226,939.2358562430207,950.9751482931742,11817299.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,49.31704782674142,948.7080444335937,967.2426843261719,0.007358231378568503,0.009808800181024606,-5.096130371093636,0.015936770676796108
2021-08-04,957.2315673828124,961.8954143261994,949.6100753022611,952.9771655453944,13169800.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,52.24515588520906,948.2291442871094,968.5842431640625,0.007663773901868121,0.009689522658180665,4.527465820312386,0.032591322412102386
2021-08-05,971.1094360351562,980.4598768953389,957.4590392491626,962.0318984025091,21252078.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,57.30842258744273,948.7797088623047,970.1407873535156,0.014497922054835355,0.010110704600237053,6.165466308593864,0.03944963316652084
2021-08-06,950.5429077148438,976.8880893431025,945.8562535112904,969.1528622918455,16620987.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,49.01448578969536,948.6989471435547,971.2311364746093,-0.021178383771330078,0.011074094149750021,-7.57598876953125,0.0264088963858351
2021-08-09,945.128173828125,950.8841149123823,940.2822912594686,946.8799898333923,7494143.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,47.082505694957895,948.8343109130859,971.1367431640625,-0.005696464454967187,0.010899443009326345,0.13641357421875,0.002243578707386895
2021-08-10,950.0877685546876,961.4403616289129,943.5811181110125,947.3349664779623,11919198.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,49.0629636422672,948.924169921875,970.547548828125,0.005247536645187845,0.010873066808147343,15.0380859375,0.00014360058912865625
2021-08-11,963.3969116210938,964.6254274166216,947.9720127090839,954.1373988131746,9184963.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,54.03446187684792,949.324575805664,970.1465441894532,0.0140083300794962,0.01119764275719249,36.37811279296875,0.006440807478944821
2021-08-12,960.3028564453124,967.4465419866664,957.8002707488877,966.8550009426898,8137612.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,52.745611241471536,949.881967163086,969.3902917480468,-0.0032116100212269405,0.011112790323623766,26.049377441406136,-0.011128075980772034
2021-08-13,976.2965087890624,978.2303606065249,959.5975996548036,963.3969420853272,12780901.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,58.284622163378,951.3220764160156,968.8777331542968,0.016654800343875564,0.011653139727830676,50.210510253906136,0.02709357027988535
2021-08-16,988.9685668945312,1002.3914332731313,968.3337742680684,977.9800453155041,21935444.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,62.077518770705275,952.7121337890625,968.7922802734375,0.012979722852011877,0.011573048147747034,45.95611572265625,0.046385658877182934
2021-08-17,984.7597045898438,994.2921805714811,977.2975018360073,986.8527849435737,12658169.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,60.12222458117697,954.1977447509765,968.2880187988281,-0.004255809987878334,0.011507041559619447,34.808349609375,0.03649340322305217
2021-08-18,988.5819091796876,995.0203194571639,979.4589373887336,989.1961972236583,10075860.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,61.31392295693805,955.9916351318359,967.9762805175782,0.0038813576266667482,0.01147685499604937,31.350341796875227,0.026141870764579744
2021-08-20,977.4795532226562,988.2860390419917,972.3606471777291,975.090702319037,9426282.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,56.0722567556429,956.6184143066406,967.8016125488281,-0.011230587828826355,0.01153217768302197,6.3701171875,0.017886749645758204
2021-08-23,983.895263671875,989.1961455676026,970.2221199980743,989.1961455676026,9854395.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,58.29122934672817,957.9072326660156,967.6827087402344,0.006563523940799287,0.01145070967048629,33.35235595703125,0.007783244961346414
2021-08-24,993.6097412109376,997.3863365967811,980.823849400721,985.1237449789751,11864472.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,61.465352767614604,960.3381317138671,967.4147058105468,0.009873487451101726,0.011020733850790334,48.481567382812614,0.004692944216599493
2021-08-25,1002.20947265625,1010.1267354530132,991.9717199859176,994.3833180171741,13380559.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,64.07198503601657,963.6961212158203,967.0297644042969,0.00865503938682366,0.010649870563557344,52.121704101562386,0.017719823409787283
2021-08-26,1014.881591796875,1021.4565439234876,1003.3015280719944,1004.666585861122,18589616.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,67.55478171460507,968.0892608642578,966.8518579101562,0.012644182165868934,0.010434557452947059,51.48468017578125,0.026603443147174888
2021-08-27,1013.4937744140624,1020.4782919319844,1008.3294342208058,1017.8619111430866,10480636.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,66.79115413448648,972.0512756347656,966.9956420898437,-0.0013674672927660447,0.010487257303898625,53.19091796875,0.0368439637153235
2021-08-30,1032.990966796875,1035.5391065503322,1017.7708505413503,1023.7770080256,14027062.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,71.64112325108181,977.3965240478516,967.4925134277344,0.019237604487590154,0.010545655906002968,56.694458007812614,0.04989931849227114
2021-08-31,1027.4854736328125,1039.1337183154053,1020.2507393885751,1036.016904489164,26485463.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,68.59473798437331,981.6201751708984,967.7882739257813,-0.0053296624472274345,0.010363355439730475,38.51690673828125,0.034093599344738434
2021-09-01,1031.5577392578125,1043.2970916409213,1029.6922485674477,1034.2423608926047,11145486.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,69.62365995229185,985.7004943847656,968.0599157714844,0.003963331579377005,0.01033926052007319,46.79803466796875,0.029283565364611963
2021-09-02,1043.9796142578125,1050.0767599227504,1026.052128476792,1026.052128476792,9956770.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,72.57526471580573,990.0378967285156,968.6846496582032,0.012041861087618067,0.010462512972635209,55.397705078124886,0.02867134717599784
2021-09-03,1086.796142578125,1089.753727352986,1047.6651320377116,1051.0776557907193,30664428.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,79.84495007259764,995.822232055664,970.3513562011718,0.041012801146267375,0.013145447587987944,109.31658935546875,0.07232641187800226
2021-09-06,1103.67724609375,1128.4299004209945,1097.4889922462605,1097.944051619568,33641710.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,81.88392272274474,1003.4789489746094,972.8275341796875,0.01553290709661459,0.011671588566973567,119.781982421875,0.0684287487199049
2021-09-07,1110.638916015625,1118.4195769224002,1097.4890117544835,1105.6792381399396,17349882.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,82.66285960251774,1011.7544860839844,975.8893127441406,0.006307704491067989,0.011255214327930405,117.02917480468739,0.08092906860163418
2021-09-08,1106.29345703125,1116.5995103115172,1095.054658449374,1115.6895119598441,14301651.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,80.3407594591273,1019.5647705078125,979.0320812988281,-0.003912575835145593,0.011562176756730748,104.083984375,0.0724493791566223
2021-09-09,1103.67724609375,1109.2510915570197,1099.35460328716,1104.7237261918483,8963249.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,78.90365145829935,1026.5787872314454,982.1061450195313,-0.0023648435420748903,0.01167132525956214,88.795654296875,0.057182756272858626
2021-09-13,1079.0838623046875,1107.0443192185294,1077.4913349676583,1107.0443192185294,16311160.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,66.80604506583322,1032.517837524414,984.4803991699218,-0.022283130214114655,0.013216382892640622,65.59008789062511,-0.007096344908937735
2021-09-14,1077.6732177734375,1089.2987144742633,1076.5583765209813,1080.6535496243034,8908356.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,66.17927486746161,1037.5866729736329,986.9420129394531,-0.0013072612616383816,0.01305860315620399,44.6822509765625,-0.023561261602836003
2021-09-15,1082.1551513671875,1090.09504087413,1077.6960268089388,1077.6960268089388,9071075.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,67.23120186346232,1042.2460021972656,989.2102490234375,0.00415889856018703,0.012924319791180762,54.669677734375,-0.025646287229536213
2021-09-16,1104.860107421875,1108.750437452325,1077.013388880378,1083.6338341939222,13448882.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,71.98492989056359,1048.2510223388672,991.7401147460937,0.02098123917444017,0.013243166710983568,73.3023681640625,-0.001295632366136723
2021-09-17,1087.7288818359375,1117.441211114052,1080.9264609621353,1112.9593400786748,34882133.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,64.39436441763422,1053.2083709716796,994.1585009765626,-0.015505334540417248,0.014078246811213288,43.749267578125,-0.014450206629029072
2021-09-20,1089.4581298828125,1100.3783514488218,1078.3785593037167,1079.3340516110384,11779819.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,64.79787503649621,1058.8072998046875,996.7457006835938,0.001589778552129939,0.01358929167231936,2.6619873046875,0.009613958599999695
2021-09-21,1094.1673583984375,1099.5819747220887,1084.7485569386888,1094.3038400919852,9915736.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,65.93022998454609,1064.3209045410156,999.5858850097657,0.00432254199262494,0.01358951339949678,-9.5098876953125,0.015305326654659002
2021-09-22,1105.90673828125,1111.1392587944545,1091.2325487612284,1095.6689260415033,10995912.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,68.63849220268075,1069.9357543945312,1002.8556018066406,0.010729053277549472,0.013605632057602355,-4.732177734375,0.021948411818818236
2021-09-23,1132.9344482421875,1136.1649964932392,1112.731907489886,1113.596411926489,15748397.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,73.80193630210624,1076.4720031738282,1006.5484790039062,0.024439411593551563,0.014243837146422793,26.6409912109375,0.025409860154895325
2021-09-24,1129.6583251953125,1140.009872555042,1124.7897556991463,1139.1453680882425,15192163.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,72.24915267976078,1082.21083984375,1010.0338696289062,-0.0028917145665030564,0.014299979633191063,25.9810791015625,0.038547697003874504
2021-09-27,1148.655029296875,1151.134928281977,1126.2912870102596,1131.6149158288965,15373834.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,75.47179226629171,1088.9689025878906,1014.0238696289063,0.01681632727159177,0.014420081325872932,69.5711669921875,0.05433609405478479
2021-09-28,1159.3934326171875,1167.0603586138618,1143.354184437372,1153.0004562253168,18035258.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,77.09129667412063,1095.2890258789062,1018.2618518066406,0.00934867566538733,0.014122362401082784,81.72021484375,0.0596125206241056
2021-09-29,1150.2021484375,1169.38083570803,1146.653022546889,1169.38083570803,9719875.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,72.66862761531047,1101.4248596191405,1022.0425463867188,-0.007927666244356146,0.01424236065236633,68.0469970703125,0.040053477045534525
2021-09-30,1146.2889404296875,1153.273457399079,1137.6892697076169,1148.9053210131074,13590654.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,70.80614818464664,1107.1614196777343,1025.8673754882811,-0.003402191530530896,0.0143855704128052,41.4288330078125,0.011787524166310126
2021-10-01,1148.3138427734375,1155.6395643825463,1135.2550471541776,1138.4173546931033,8958928.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,71.2172343685434,1112.3781311035157,1029.7795703125,0.0017664851088861067,0.014318620337025465,60.5849609375,0.01651430097228701
2021-10-04,1163.0789794921875,1171.587662580675,1154.38820045178,1161.645680951927,10918552.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,74.08302146984309,1116.1922729492187,1033.7422705078125,0.012858102174479358,0.011727923260013512,73.620849609375,0.012557251592013596
2021-10-05,1187.2174072265625,1188.4914771861918,1159.0748554855732,1162.6012346483487,13533634.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,77.94851865149016,1120.3692810058594,1038.3242407226562,0.020753902495008525,0.012064020198775656,93.050048828125,0.023998734016084544
2021-10-06,1164.7625732421875,1192.1087413964174,1160.78125500237,1192.1087413964174,10258881.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,67.81556757010664,1123.0754638671874,1042.7196569824218,-0.018913834860989187,0.013057069609013637,58.8558349609375,0.012659013743338221
2021-10-07,1170.472900390625,1182.4624681330135,1168.334326130549,1180.7560859021983,6336665.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,68.92198049278193,1126.2844360351562,1047.4281213378906,0.004902567509996958,0.01297908459204356,37.5384521484375,0.02109761257216003
2021-10-08,1215.450927734375,1221.4343385648037,1174.613532001241,1176.3197940015023,15772493.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,75.93845551041359,1131.8731201171875,1053.1967639160157,0.03842722657546305,0.015133879821910282,85.7926025390625,0.058465797816027676
2021-10-11,1206.987548828125,1237.6326239992216,1203.6660128198464,1229.1694349795048,14768666.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,72.61624242461062,1138.2683044433593,1058.6514453125,-0.006963159690886012,0.014030805833815265,58.33251953125,0.037752010061353314
2021-10-12,1213.881103515625,1220.797380462856,1201.8005463413256,1203.5069288032655,6682011.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,73.62826129953893,1145.0786987304687,1064.4073474121094,0.005711371831625733,0.013933514346484741,54.4876708984375,0.022458983608866667
2021-10-13,1226.234619140625,1237.4051767394146,1214.563508294983,1218.9771386553036,9959762.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,75.38394414894611,1152.2826721191407,1070.0717907714843,0.010176874480722908,0.013955259854822257,76.032470703125,0.0527764604655232
2021-10-14,1228.71435546875,1236.4723889341724,1222.7081981299596,1228.6916085198675,8623469.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,75.73318076922556,1158.4753845214843,1075.64705078125,0.0020222364378057467,0.013547842923100026,82.4254150390625,0.04975890946188333
2021-10-18,1231.9906005859375,1249.0079672854492,1211.3784935963072,1214.2450907648501,13594479.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,76.21334547967805,1165.6884704589843,1081.1422314453125,0.002666400943885483,0.012650758682953957,83.6767578125,0.01360784913167401
2021-10-19,1243.024658203125,1251.8974138396732,1232.172677010528,1239.3617971163028,8833409.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,77.80611952617564,1173.366796875,1086.5805358886719,0.008956283929390185,0.012612921691624654,79.9456787109375,0.029857068045141544
2021-10-20,1228.71435546875,1247.9841503821117,1224.6647967965337,1247.9841503821117,12710570.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,71.15178173828136,1180.0941467285156,1092.14396484375,-0.011512485001754946,0.013250256256667722,41.4969482421875,0.012219690964926588
2021-10-21,1193.26904296875,1241.2728114223185,1184.487275783306,1240.999848015025,20831669.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,57.93497394227206,1184.4622619628906,1097.1067822265625,-0.02884747975983215,0.015289187823799545,28.5064697265625,-0.02688357974673561
2021-10-22,1195.4986572265625,1212.56163907253,1188.2639230760205,1192.1315066188683,11027475.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,58.45771520175673,1187.5904724121094,1102.015,0.0018684925004552877,0.014507869998274461,25.0257568359375,-0.02703288855896524
2021-10-25,1183.8502197265625,1219.4322268467454,1169.3808726672285,1219.4322268467454,17198417.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,54.6375720778769,1190.300067138672,1106.4240661621093,-0.009743580580026112,0.014728347446729705,-31.6007080078125,-0.03907528258452564
2021-10-26,1210.8095703125,1214.381442916926,1184.464392150526,1190.8118738257544,9750178.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,60.991263476143324,1193.4077941894532,1111.4342004394532,0.0227726025950854,0.015089948246111248,3.822021484375,-0.025916692543488273
2021-10-27,1195.4986572265625,1217.976256032517,1192.1087596672705,1206.691962726344,9896298.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,56.17868582703772,1195.2130554199218,1115.8182434082032,-0.012645186709241085,0.015382034702474078,-18.3824462890625,-0.02703288855896524
2021-10-28,1182.39404296875,1200.298779292571,1178.7085560280439,1192.1313011797695,9886181.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,52.36979252602121,1196.8226501464844,1119.6867529296876,-0.010961630260810096,0.015495962056434224,-43.840576171875,-0.009113619484289903
2021-10-29,1154.024169921875,1181.2793465543893,1138.3035013133956,1181.2793465543893,14233025.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,45.221674639962266,1197.2094116210938,1123.0720422363281,-0.023993585907828185,0.0164905759273573,-74.690185546875,-0.03469220735128564
2021-11-01,1154.7294921875,1163.0107055431893,1134.8454091416836,1154.0242164122978,15481114.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,,45.42113208928089,1197.5301940917968,1126.3949938964843,0.000611185002886705,0.016487800513746372,-77.2611083984375,-0.02459832084652447
